Type,ID,Name,Subgroup,n,Mean (SE),KW test Padj,Dunn's test Padj (MARD vs MOD),Dunn's test Padj (MARD vs SIDD),Dunn's test Padj (MOD vs SIDD),Dunn's test Padj (MARD vs SIRD),Dunn's test Padj (MOD vs SIRD),Dunn's test Padj (SIDD vs SIRD)
PRT,ADH1B,ADH1B,SIDD,186,17.88 (0.14),0.658479030173691,1.0,0.883868097476799,0.933098334113093,0.436578965472427,0.367780940976498,0.291708149526485
PRT,ADH1B,ADH1B,MARD,213,17.87 (0.12),,,,,,,
PRT,ADH1B,ADH1B,MOD,121,18.03 (0.16),,,,,,,
PRT,ADH1B,ADH1B,SIRD,70,18.07 (0.21),,,,,,,
PRT,ADH1C,ADH1C,SIDD,173,17.86 (0.15),0.637583560534557,0.797847011219643,0.795586486862224,0.814708259106082,0.321487525400024,0.393195107074411,0.341840444382392
PRT,ADH1C,ADH1C,MARD,198,17.81 (0.12),,,,,,,
PRT,ADH1C,ADH1C,MOD,113,17.98 (0.15),,,,,,,
PRT,ADH1C,ADH1C,SIRD,67,18.1 (0.21),,,,,,,
PRT,ADIPOQ,ADIPOQ,SIDD,241,20.1 (0.09),0.471036436389652,0.496551536641901,0.420845103766726,0.354399821701914,0.248958349450665,0.450302411159765,0.144462912657051
PRT,ADIPOQ,ADIPOQ,MARD,268,19.96 (0.09),,,,,,,
PRT,ADIPOQ,ADIPOQ,MOD,137,19.94 (0.11),,,,,,,
PRT,ADIPOQ,ADIPOQ,SIRD,79,19.63 (0.19),,,,,,,
PRT,ADSL,ADSL,SIDD,223,21.06 (0.06),0.683120799498985,0.603789138179612,0.536119577409182,0.843232288050274,0.460083492510302,0.652876177248793,0.646736371826903
PRT,ADSL,ADSL,MARD,232,21.02 (0.07),,,,,,,
PRT,ADSL,ADSL,MOD,122,21.02 (0.09),,,,,,,
PRT,ADSL,ADSL,SIRD,71,20.81 (0.16),,,,,,,
PRT,AFM,AFM,SIDD,242,22.17 (0.03),0.377713780007988,0.211055992347138,0.353592596180373,0.429911943528735,0.0847032442181156,0.454491942245221,0.215144270759275
PRT,AFM,AFM,MARD,268,22.16 (0.02),,,,,,,
PRT,AFM,AFM,MOD,139,22.22 (0.03),,,,,,,
PRT,AFM,AFM,SIRD,80,22.28 (0.04),,,,,,,
PRT,AGT,AGT,SIDD,242,22.92 (0.02),0.359505686127174,0.108884015848747,0.0930709183841778,0.720889159046049,0.669010153636083,0.340369907045253,0.433261603289963
PRT,AGT,AGT,MARD,268,22.87 (0.02),,,,,,,
PRT,AGT,AGT,MOD,139,22.93 (0.03),,,,,,,
PRT,AGT,AGT,SIRD,80,22.87 (0.03),,,,,,,
PRT,AHNAK,AHNAK,SIDD,230,15.03 (0.1),0.646621780707022,0.657245955579911,0.40372653436617,0.856207072900638,0.793045905784158,0.740444091114025,0.923026626176537
PRT,AHNAK,AHNAK,MARD,252,14.77 (0.11),,,,,,,
PRT,AHNAK,AHNAK,MOD,132,14.9 (0.15),,,,,,,
PRT,AHNAK,AHNAK,SIRD,79,14.82 (0.21),,,,,,,
PRT,AHNAK2,AHNAK2,SIDD,215,15.88 (0.05),0.816996032854517,0.920077849988301,1.0,0.852011137965566,0.821044464806364,1.0,0.828998642674239
PRT,AHNAK2,AHNAK2,MARD,242,15.83 (0.06),,,,,,,
PRT,AHNAK2,AHNAK2,MOD,131,15.82 (0.08),,,,,,,
PRT,AHNAK2,AHNAK2,SIRD,68,15.95 (0.08),,,,,,,
PRT,AHSG,AHSG,SIDD,242,24.1 (0.02),0.268727663593141,0.0559519975588498,0.255614051221275,0.357120548452375,0.0939439281895477,0.658551009758549,0.270161471761017
PRT,AHSG,AHSG,MARD,268,24.06 (0.02),,,,,,,
PRT,AHSG,AHSG,MOD,139,24.12 (0.03),,,,,,,
PRT,AHSG,AHSG,SIRD,80,24.18 (0.04),,,,,,,
PRT,AKR1A1,AKR1A1,SIDD,216,18.59 (0.19),0.993244799644825,1.0,0.961403973021407,1.0,1.0,1.0,1.0
PRT,AKR1A1,AKR1A1,MARD,242,18.42 (0.18),,,,,,,
PRT,AKR1A1,AKR1A1,MOD,123,18.42 (0.25),,,,,,,
PRT,AKR1A1,AKR1A1,SIRD,67,18.37 (0.39),,,,,,,
PRT,AKR1B1,AKR1B1,SIDD,233,20.34 (0.08),0.656613532065151,0.338552903733942,0.793015693769728,0.515914075845398,0.94773053541927,0.436480317241487,0.862508218502535
PRT,AKR1B1,AKR1B1,MARD,257,20.26 (0.07),,,,,,,
PRT,AKR1B1,AKR1B1,MOD,134,20.19 (0.1),,,,,,,
PRT,AKR1B1,AKR1B1,SIRD,76,20.32 (0.15),,,,,,,
PRT,ALB,ALB,SIDD,242,29.69 (0.01),0.878480094172677,0.971228783147521,1.0,0.828665989999858,0.756612872313646,1.0,0.94425771157333
PRT,ALB,ALB,MARD,268,29.69 (0.01),,,,,,,
PRT,ALB,ALB,MOD,139,29.69 (0.01),,,,,,,
PRT,ALB,ALB,SIRD,80,29.66 (0.03),,,,,,,
PRT,ALDH1A1,ALDH1A1,SIDD,229,18.87 (0.11),0.590925557910829,0.490097496943223,0.743194422939307,0.395792297855354,0.408965454484027,0.959667326429207,0.392073801846803
PRT,ALDH1A1,ALDH1A1,MARD,261,18.91 (0.08),,,,,,,
PRT,ALDH1A1,ALDH1A1,MOD,134,19.08 (0.12),,,,,,,
PRT,ALDH1A1,ALDH1A1,SIRD,78,19.18 (0.14),,,,,,,
PRT,ALDOA,ALDOA,SIDD,237,19.66 (0.09),0.574479181482799,0.379703880182718,0.411026768093363,0.93928829798789,0.425295627136664,0.279020669330822,0.461826496178257
PRT,ALDOA,ALDOA,MARD,265,19.48 (0.1),,,,,,,
PRT,ALDOA,ALDOA,MOD,133,19.66 (0.12),,,,,,,
PRT,ALDOA,ALDOA,SIRD,75,19.48 (0.11),,,,,,,
PRT,ALDOB,ALDOB,SIDD,232,17.19 (0.1),0.271083522564151,0.265138033929334,0.502131354552363,0.528281531661661,0.0240260997861257,0.217921766546241,0.0507791966211774
PRT,ALDOB,ALDOB,MARD,243,17.12 (0.1),,,,,,,
PRT,ALDOB,ALDOB,MOD,134,17.3 (0.12),,,,,,,
PRT,ALDOB,ALDOB,SIRD,79,17.45 (0.19),,,,,,,
PRT,AMBP,AMBP,SIDD,242,22.97 (0.03),0.910022141805517,1.0,1.0,1.0,0.994740206901046,0.976382737274511,1.0
PRT,AMBP,AMBP,MARD,268,22.93 (0.02),,,,,,,
PRT,AMBP,AMBP,MOD,139,22.96 (0.03),,,,,,,
PRT,AMBP,AMBP,SIRD,80,22.96 (0.04),,,,,,,
PRT,AMPD3,AMPD3,SIDD,221,17.05 (0.04),0.179267863177208,0.55984591431358,0.162448252971789,0.540147651409161,0.0767985092167978,0.0474403169607975,0.0106100640327085
PRT,AMPD3,AMPD3,MARD,245,17.11 (0.04),,,,,,,
PRT,AMPD3,AMPD3,MOD,124,17.08 (0.05),,,,,,,
PRT,AMPD3,AMPD3,SIRD,69,17.31 (0.1),,,,,,,
PRT,AMY1A,AMY1A,SIDD,180,17.12 (0.19),0.958593283838903,1.0,1.0,1.0,1.0,0.990476229630307,1.0
PRT,AMY1A,AMY1A,MARD,208,17.38 (0.15),,,,,,,
PRT,AMY1A,AMY1A,MOD,113,17.14 (0.22),,,,,,,
PRT,AMY1A,AMY1A,SIRD,65,17.29 (0.25),,,,,,,
PRT,AMY2A,AMY2A,SIDD,185,17.24 (0.18),0.906439317886853,0.912601473338322,1.0,0.952065901348714,1.0,1.0,1.0
PRT,AMY2A,AMY2A,MARD,216,17.51 (0.15),,,,,,,
PRT,AMY2A,AMY2A,MOD,112,17.24 (0.23),,,,,,,
PRT,AMY2A,AMY2A,SIRD,65,17.34 (0.25),,,,,,,
PRT,AMY2B,AMY2B,SIDD,183,17.12 (0.18),0.952242157689166,1.0,1.0,1.0,1.0,1.0,0.952319379183943
PRT,AMY2B,AMY2B,MARD,209,17.38 (0.15),,,,,,,
PRT,AMY2B,AMY2B,MOD,113,17.18 (0.21),,,,,,,
PRT,AMY2B,AMY2B,SIRD,65,17.26 (0.25),,,,,,,
PRT,ANK1,ANK1,SIDD,233,15.4 (0.06),0.837283055960162,1.0,0.871435639260039,0.900011754568514,0.958280314113452,1.0,0.824690093121342
PRT,ANK1,ANK1,MARD,250,15.4 (0.07),,,,,,,
PRT,ANK1,ANK1,MOD,137,15.24 (0.11),,,,,,,
PRT,ANK1,ANK1,SIRD,78,15.38 (0.13),,,,,,,
PRT,ANPEP,ANPEP,SIDD,242,18.81 (0.08),0.359505686127174,0.144471408890842,0.496658128602411,0.035887815847304,0.935554410802175,0.323025077497869,0.545245200692886
PRT,ANPEP,ANPEP,MARD,268,18.76 (0.07),,,,,,,
PRT,ANPEP,ANPEP,MOD,138,18.56 (0.11),,,,,,,
PRT,ANPEP,ANPEP,SIRD,80,18.88 (0.06),,,,,,,
PRT,ANXA1,ANXA1,SIDD,234,19.07 (0.07),0.299516737395084,0.939464797728263,0.201888343288668,0.285795840852974,0.204513530870027,0.172407614029059,0.026431868264073
PRT,ANXA1,ANXA1,MARD,254,19.26 (0.05),,,,,,,
PRT,ANXA1,ANXA1,MOD,135,19.1 (0.1),,,,,,,
PRT,ANXA1,ANXA1,SIRD,79,19.28 (0.13),,,,,,,
PRT,ANXA10,ANXA10,SIDD,211,18.86 (0.05),0.81589253836239,0.694008953847882,0.710649974711068,0.717082556108761,0.8261847342946,1.0,0.653868616123283
PRT,ANXA10,ANXA10,MARD,226,18.79 (0.05),,,,,,,
PRT,ANXA10,ANXA10,MOD,123,18.73 (0.07),,,,,,,
PRT,ANXA10,ANXA10,SIRD,66,18.88 (0.09),,,,,,,
PRT,ANXA2,ANXA2,SIDD,220,19.37 (0.09),0.640686148275814,0.46427536272796,0.877802421877165,0.328502053850195,0.876049762190593,0.640210600764808,0.766594515168392
PRT,ANXA2,ANXA2,MARD,248,19.35 (0.09),,,,,,,
PRT,ANXA2,ANXA2,MOD,129,19.47 (0.12),,,,,,,
PRT,ANXA2,ANXA2,SIRD,76,19.3 (0.15),,,,,,,
PRT,ANXA6,ANXA6,SIDD,242,17.83 (0.06),0.522956965516324,0.423954918731017,0.356355688703096,0.942230973689728,0.390245239766252,0.185485316938127,0.218645311736195
PRT,ANXA6,ANXA6,MARD,268,17.95 (0.06),,,,,,,
PRT,ANXA6,ANXA6,MOD,139,17.83 (0.08),,,,,,,
PRT,ANXA6,ANXA6,SIRD,80,18.13 (0.13),,,,,,,
PRT,AOC3,AOC3,SIDD,223,15.13 (0.14),0.326769246429866,0.609810948743669,0.0782114772319867,0.0630780827754135,0.831584017169792,0.731306493457033,0.350926420094445
PRT,AOC3,AOC3,MARD,235,14.68 (0.16),,,,,,,
PRT,AOC3,AOC3,MOD,134,14.53 (0.19),,,,,,,
PRT,AOC3,AOC3,SIRD,76,14.69 (0.27),,,,,,,
PRT,AP2A1,AP2A1,SIDD,187,17.69 (0.12),0.754091894205427,0.81036705214582,0.965866534519936,0.461601961427175,1.0,0.833227501046294,0.938089367906418
PRT,AP2A1,AP2A1,MARD,211,17.61 (0.13),,,,,,,
PRT,AP2A1,AP2A1,MOD,113,17.97 (0.15),,,,,,,
PRT,AP2A1,AP2A1,SIRD,61,17.71 (0.24),,,,,,,
PRT,AP2A2,AP2A2,SIDD,170,17.93 (0.12),0.958593283838903,1.0,0.902009677085726,1.0,1.0,1.0,0.969753396709831
PRT,AP2A2,AP2A2,MARD,191,17.85 (0.12),,,,,,,
PRT,AP2A2,AP2A2,MOD,102,18.08 (0.15),,,,,,,
PRT,AP2A2,AP2A2,SIRD,60,17.91 (0.23),,,,,,,
PRT,APCS,APCS,SIDD,242,21.68 (0.04),0.299516737395084,0.0846751807223881,0.158344307551374,0.411862774480442,0.741509962548993,0.100126779681507,0.187935841388856
PRT,APCS,APCS,MARD,268,21.6 (0.04),,,,,,,
PRT,APCS,APCS,MOD,139,21.74 (0.05),,,,,,,
PRT,APCS,APCS,SIRD,80,21.54 (0.07),,,,,,,
PRT,APEX1,APEX1,SIDD,194,17.25 (0.08),0.771978173052106,0.792098092450206,0.699410879345987,0.9365581751625,0.90007332942905,0.987472428649889,0.968363070481341
PRT,APEX1,APEX1,MARD,221,17.42 (0.08),,,,,,,
PRT,APEX1,APEX1,MOD,112,17.49 (0.13),,,,,,,
PRT,APEX1,APEX1,SIRD,66,17.38 (0.15),,,,,,,
PRT,APMAP,APMAP,SIDD,242,22.53 (0.17),0.890459273050954,0.937598683358429,1.0,1.0,1.0,1.0,0.870874937528318
PRT,APMAP,APMAP,MARD,267,22.72 (0.15),,,,,,,
PRT,APMAP,APMAP,MOD,139,22.52 (0.26),,,,,,,
PRT,APMAP,APMAP,SIRD,80,22.54 (0.29),,,,,,,
PRT,APOA1,APOA1,SIDD,242,28.65 (0.02),0.084274183740299,0.0516541647215781,0.839867990886884,0.0649755427797435,0.0139820899442095,0.323572018296562,0.0123653004021635
PRT,APOA1,APOA1,MARD,268,28.66 (0.02),,,,,,,
PRT,APOA1,APOA1,MOD,139,28.6 (0.03),,,,,,,
PRT,APOA1,APOA1,SIRD,80,28.54 (0.03),,,,,,,
PRT,APOA2,APOA2,SIDD,242,26.4 (0.02),0.150249383846196,0.392771554648936,0.455560409762112,0.711419030736078,0.0276281303510718,0.0128063235238083,0.0071846971070773
PRT,APOA2,APOA2,MARD,268,26.38 (0.02),,,,,,,
PRT,APOA2,APOA2,MOD,139,26.42 (0.03),,,,,,,
PRT,APOA2,APOA2,SIRD,80,26.28 (0.03),,,,,,,
PRT,APOA4,APOA4,SIDD,242,24.46 (0.02),0.905242288399735,1.0,0.960466543378486,1.0,1.0,0.736422648542678,1.0
PRT,APOA4,APOA4,MARD,268,24.46 (0.02),,,,,,,
PRT,APOA4,APOA4,MOD,139,24.41 (0.03),,,,,,,
PRT,APOA4,APOA4,SIRD,80,24.47 (0.03),,,,,,,
PRT,APOB,APOB,SIDD,242,23.1 (0.02),0.533847317406592,0.42277211249647,0.281961811641161,0.843665370703441,0.226341509186974,0.927672615402522,1.0
PRT,APOB,APOB,MARD,268,23.07 (0.02),,,,,,,
PRT,APOB,APOB,MOD,139,23.12 (0.02),,,,,,,
PRT,APOB,APOB,SIRD,80,23.12 (0.04),,,,,,,
PRT,APOC1,APOC1,SIDD,242,24.98 (0.03),0.939843162348619,1.0,0.81013686844077,1.0,0.957359309723364,1.0,0.917684699603747
PRT,APOC1,APOC1,MARD,268,25.01 (0.03),,,,,,,
PRT,APOC1,APOC1,MOD,139,25.05 (0.04),,,,,,,
PRT,APOC1,APOC1,SIRD,80,24.98 (0.05),,,,,,,
PRT,APOC2,APOC2,SIDD,242,24.99 (0.04),0.653460848077758,0.535900830151031,0.486462128462192,0.921456660773833,0.761583352634002,0.766197547852405,0.924031401417252
PRT,APOC2,APOC2,MARD,268,24.91 (0.04),,,,,,,
PRT,APOC2,APOC2,MOD,139,25.02 (0.05),,,,,,,
PRT,APOC2,APOC2,SIRD,80,24.99 (0.06),,,,,,,
PRT,APOC3,APOC3,SIDD,242,26.1 (0.04),0.710991491077554,0.70523926260024,0.973565062225745,0.352857115307943,0.784959906902379,0.895647640076084,0.962488545859201
PRT,APOC3,APOC3,MARD,268,26.1 (0.03),,,,,,,
PRT,APOC3,APOC3,MOD,139,26.2 (0.05),,,,,,,
PRT,APOC3,APOC3,SIRD,80,26.14 (0.06),,,,,,,
PRT,APOC4,APOC4,SIDD,242,20.48 (0.12),0.905964726215734,1.0,1.0,1.0,0.965450162287231,1.0,0.990875148529931
PRT,APOC4,APOC4,MARD,268,20.4 (0.11),,,,,,,
PRT,APOC4,APOC4,MOD,139,20.26 (0.14),,,,,,,
PRT,APOC4,APOC4,SIRD,80,20.33 (0.16),,,,,,,
PRT,APOD,APOD,SIDD,242,22.2 (0.03),0.0001091552324317,0.0002225747224491,0.551466550653504,0.001027799644367,5.99429762965441e-05,0.347545719941113,0.0001535121096664
PRT,APOD,APOD,MARD,268,22.22 (0.03),,,,,,,
PRT,APOD,APOD,MOD,139,22.03 (0.04),,,,,,,
PRT,APOD,APOD,SIRD,80,21.96 (0.05),,,,,,,
PRT,APOE,APOE,SIDD,242,23.75 (0.03),0.0076416336729111,0.689230658708127,0.710216530728708,0.812114382040527,6.7334497550541e-05,0.0011788522344587,0.0001331282809289
PRT,APOE,APOE,MARD,268,23.73 (0.03),,,,,,,
PRT,APOE,APOE,MOD,139,23.78 (0.04),,,,,,,
PRT,APOE,APOE,SIRD,80,23.96 (0.05),,,,,,,
PRT,APOF,APOF,SIDD,242,18.74 (0.04),4.03253873711393e-05,0.0003839245735326,0.739397301995452,0.0002193564744179,2.68806343095674e-05,0.228915275770213,2.35018089229246e-05
PRT,APOF,APOF,MARD,268,18.72 (0.04),,,,,,,
PRT,APOF,APOF,MOD,139,18.52 (0.05),,,,,,,
PRT,APOF,APOF,SIRD,80,18.42 (0.06),,,,,,,
PRT,APOH,APOH,SIDD,242,22.1 (0.02),0.350555105437004,0.152262560578592,0.702181994319923,0.168227400162842,0.129267618017955,0.812844788451966,0.115231246755554
PRT,APOH,APOH,MARD,268,22.11 (0.02),,,,,,,
PRT,APOH,APOH,MOD,139,22.17 (0.03),,,,,,,
PRT,APOH,APOH,SIRD,80,22.17 (0.04),,,,,,,
PRT,APOL1,APOL1,SIDD,242,21.01 (0.03),0.0964315088433391,0.0022780374910035,0.113503991819662,0.133218790896291,0.483160367217425,0.118273511935804,0.69309333351422
PRT,APOL1,APOL1,MARD,268,20.94 (0.02),,,,,,,
PRT,APOL1,APOL1,MOD,139,21.09 (0.03),,,,,,,
PRT,APOL1,APOL1,SIRD,80,20.98 (0.04),,,,,,,
PRT,APOM,APOM,SIDD,242,21.35 (0.03),0.121579188411861,0.431475842118487,0.482288969459373,0.729434864257647,0.0178318099657023,0.009266931290922,0.0047345372169182
PRT,APOM,APOM,MARD,268,21.33 (0.03),,,,,,,
PRT,APOM,APOM,MOD,139,21.36 (0.03),,,,,,,
PRT,APOM,APOM,SIRD,80,21.18 (0.05),,,,,,,
PRT,ARF1,ARF1,SIDD,226,18.84 (0.05),0.833411576565583,0.887817736445197,1.0,0.778715848666513,0.863460533195208,1.0,0.955123920049912
PRT,ARF1,ARF1,MARD,252,18.78 (0.04),,,,,,,
PRT,ARF1,ARF1,MOD,133,18.74 (0.07),,,,,,,
PRT,ARF1,ARF1,SIRD,75,18.84 (0.07),,,,,,,
PRT,ARF3,ARF3,SIDD,226,18.84 (0.05),0.833411576565583,0.889379326425546,1.0,0.780996754953255,0.862470072240896,1.0,0.95590180580426
PRT,ARF3,ARF3,MARD,252,18.78 (0.04),,,,,,,
PRT,ARF3,ARF3,MOD,133,18.74 (0.07),,,,,,,
PRT,ARF3,ARF3,SIRD,75,18.84 (0.07),,,,,,,
PRT,ARG1,ARG1,SIDD,181,17 (0.13),0.802594846922274,0.829695403397343,1.0,1.0,1.0,0.951253751511217,0.988487353356253
PRT,ARG1,ARG1,MARD,213,16.79 (0.12),,,,,,,
PRT,ARG1,ARG1,MOD,112,16.89 (0.2),,,,,,,
PRT,ARG1,ARG1,SIRD,61,17 (0.25),,,,,,,
PRT,ARID1A,ARID1A,SIDD,179,21.41 (0.08),0.864042574901745,1.0,0.982062941694465,0.860605016913875,1.0,1.0,0.896452681586957
PRT,ARID1A,ARID1A,MARD,189,21.32 (0.1),,,,,,,
PRT,ARID1A,ARID1A,MOD,97,21.56 (0.07),,,,,,,
PRT,ARID1A,ARID1A,SIRD,54,21.54 (0.08),,,,,,,
PRT,ASAH1,ASAH1,SIDD,169,16.68 (0.17),0.760780566716513,0.702062689058327,0.997460728209115,0.969460995453333,0.952894135651712,0.666371679644355,0.895105488017477
PRT,ASAH1,ASAH1,MARD,184,16.9 (0.14),,,,,,,
PRT,ASAH1,ASAH1,MOD,98,16.64 (0.23),,,,,,,
PRT,ASAH1,ASAH1,SIRD,60,16.92 (0.23),,,,,,,
PRT,ASL,ASL,SIDD,163,15.68 (0.25),0.748516299310404,0.871295699096982,0.636525693304816,0.737292123855645,0.654926629795244,0.70395841054153,0.634267462631779
PRT,ASL,ASL,MARD,185,15.36 (0.2),,,,,,,
PRT,ASL,ASL,MOD,101,15.81 (0.35),,,,,,,
PRT,ASL,ASL,SIRD,62,15.93 (0.42),,,,,,,
PRT,ATG9A,ATG9A,SIDD,187,16.69 (0.06),0.714324981773759,0.510358496907706,0.651072374555099,0.91503841391976,0.740882082413978,0.480333148861164,1.0
PRT,ATG9A,ATG9A,MARD,185,16.63 (0.06),,,,,,,
PRT,ATG9A,ATG9A,MOD,109,16.72 (0.06),,,,,,,
PRT,ATG9A,ATG9A,SIRD,59,16.55 (0.11),,,,,,,
PRT,ATP1A1,ATP1A1,SIDD,190,13.4 (0.15),0.866809692506784,1.0,0.90800583636589,0.838744809940841,0.661414679335161,1.0,0.748967300210326
PRT,ATP1A1,ATP1A1,MARD,191,13.36 (0.12),,,,,,,
PRT,ATP1A1,ATP1A1,MOD,100,13.47 (0.19),,,,,,,
PRT,ATP1A1,ATP1A1,SIRD,60,13.16 (0.26),,,,,,,
PRT,ATP5F1A,ATP5F1A,SIDD,242,19.07 (0.06),0.637583560534557,0.365227934479904,0.676586503331298,0.450263017025829,0.978236541394911,0.510796588174963,0.747889946375354
PRT,ATP5F1A,ATP5F1A,MARD,268,19.02 (0.05),,,,,,,
PRT,ATP5F1A,ATP5F1A,MOD,139,19.22 (0.08),,,,,,,
PRT,ATP5F1A,ATP5F1A,SIRD,80,19.07 (0.09),,,,,,,
PRT,ATP5F1B,ATP5F1B,SIDD,216,18.61 (0.14),0.958593283838903,0.980107862105522,1.0,1.0,0.8687045652798,1.0,1.0
PRT,ATP5F1B,ATP5F1B,MARD,235,18.55 (0.15),,,,,,,
PRT,ATP5F1B,ATP5F1B,MOD,122,18.73 (0.2),,,,,,,
PRT,ATP5F1B,ATP5F1B,SIRD,75,18.5 (0.27),,,,,,,
PRT,ATP6V1B2,ATP6V1B2,SIDD,180,19.12 (0.12),0.833841032505412,0.881052357533932,0.88562626054829,0.746537844105356,0.762960810560641,0.811100176465369,1.0
PRT,ATP6V1B2,ATP6V1B2,MARD,191,19.25 (0.11),,,,,,,
PRT,ATP6V1B2,ATP6V1B2,MOD,96,19.06 (0.19),,,,,,,
PRT,ATP6V1B2,ATP6V1B2,SIRD,56,18.93 (0.3),,,,,,,
PRT,ATRN,ATRN,SIDD,242,19.5 (0.06),0.858363151863316,0.716719683862336,0.834114382253316,0.794135081440631,0.955508421139929,1.0,0.673756216723005
PRT,ATRN,ATRN,MARD,268,19.53 (0.06),,,,,,,
PRT,ATRN,ATRN,MOD,139,19.57 (0.08),,,,,,,
PRT,ATRN,ATRN,SIRD,80,19.39 (0.12),,,,,,,
PRT,ATXN10,ATXN10,SIDD,229,17.79 (0.06),0.993244799644825,1.0,0.884010989568179,1.0,1.0,1.0,1.0
PRT,ATXN10,ATXN10,MARD,255,17.82 (0.06),,,,,,,
PRT,ATXN10,ATXN10,MOD,128,17.8 (0.08),,,,,,,
PRT,ATXN10,ATXN10,SIRD,79,17.85 (0.1),,,,,,,
PRT,AZGP1,AZGP1,SIDD,242,21.88 (0.03),0.418089907562394,0.969039603181756,0.17815878067936,0.215224346328497,0.493175655095454,0.469300281694205,0.142529415325724
PRT,AZGP1,AZGP1,MARD,268,21.83 (0.02),,,,,,,
PRT,AZGP1,AZGP1,MOD,139,21.85 (0.03),,,,,,,
PRT,AZGP1,AZGP1,SIRD,80,21.8 (0.04),,,,,,,
PRT,B2M,B2M,SIDD,241,16.89 (0.08),0.635355284098886,0.874357393568565,0.960080835493502,1.0,0.396415640264185,0.220524911758022,0.200597414973347
PRT,B2M,B2M,MARD,265,16.82 (0.07),,,,,,,
PRT,B2M,B2M,MOD,139,16.79 (0.08),,,,,,,
PRT,B2M,B2M,SIRD,79,17.08 (0.12),,,,,,,
PRT,BCAP31,BCAP31,SIDD,207,19.69 (0.11),0.276826166027478,0.215487965429601,0.296739050975132,0.0182139240504517,0.983004772330497,0.266302103357731,0.401648841389231
PRT,BCAP31,BCAP31,MARD,235,19.62 (0.1),,,,,,,
PRT,BCAP31,BCAP31,MOD,121,19.42 (0.13),,,,,,,
PRT,BCAP31,BCAP31,SIRD,68,19.59 (0.21),,,,,,,
PRT,BCHE,BCHE,SIDD,242,18.45 (0.03),0.720267835455048,0.696607224509876,0.955368052378758,0.403446091398865,1.0,0.852267740263422,0.854471256542271
PRT,BCHE,BCHE,MARD,268,18.47 (0.03),,,,,,,
PRT,BCHE,BCHE,MOD,139,18.55 (0.04),,,,,,,
PRT,BCHE,BCHE,SIRD,80,18.49 (0.05),,,,,,,
PRT,BLMH,BLMH,SIDD,217,18.41 (0.13),0.607593107301651,0.763127189145413,0.343276759377102,0.321234273914625,0.746441918603287,0.791664458269959,0.638668981012654
PRT,BLMH,BLMH,MARD,234,18.12 (0.14),,,,,,,
PRT,BLMH,BLMH,MOD,124,18.16 (0.16),,,,,,,
PRT,BLMH,BLMH,SIRD,71,18.12 (0.21),,,,,,,
PRT,BLVRB,BLVRB,SIDD,242,18.19 (0.09),0.607593107301651,0.245233685401231,0.638852888162805,0.534645884074115,0.753502622600692,0.556185238634285,0.944780563392508
PRT,BLVRB,BLVRB,MARD,266,18.08 (0.08),,,,,,,
PRT,BLVRB,BLVRB,MOD,139,18.4 (0.12),,,,,,,
PRT,BLVRB,BLVRB,SIRD,80,18.23 (0.18),,,,,,,
PRT,BTD,BTD,SIDD,242,21.38 (0.06),0.986478677052562,0.974632724532189,1.0,0.930864521333662,1.0,1.0,1.0
PRT,BTD,BTD,MARD,268,21.33 (0.06),,,,,,,
PRT,BTD,BTD,MOD,139,21.38 (0.08),,,,,,,
PRT,BTD,BTD,SIRD,80,21.4 (0.11),,,,,,,
PRT,BUB1B,BUB1B,SIDD,176,19.91 (0.05),0.917445999322749,0.96606512174675,0.839371904238314,1.0,0.885953275011187,1.0,0.83075433038891
PRT,BUB1B,BUB1B,MARD,199,19.9 (0.05),,,,,,,
PRT,BUB1B,BUB1B,MOD,104,19.84 (0.06),,,,,,,
PRT,BUB1B,BUB1B,SIRD,54,20 (0.08),,,,,,,
PRT,C1QA,C1QA,SIDD,242,21.23 (0.02),0.968545316298646,1.0,1.0,1.0,1.0,0.897984781401916,1.0
PRT,C1QA,C1QA,MARD,268,21.23 (0.02),,,,,,,
PRT,C1QA,C1QA,MOD,139,21.22 (0.03),,,,,,,
PRT,C1QA,C1QA,SIRD,80,21.2 (0.04),,,,,,,
PRT,C1QB,C1QB,SIDD,242,22.14 (0.03),0.720267835455048,0.505814685147375,0.956784929650549,0.64659176128477,0.499658914155793,0.706152655364194,0.962178255878964
PRT,C1QB,C1QB,MARD,268,22.15 (0.02),,,,,,,
PRT,C1QB,C1QB,MOD,139,22.17 (0.03),,,,,,,
PRT,C1QB,C1QB,SIRD,80,22.21 (0.04),,,,,,,
PRT,C1QC,C1QC,SIDD,242,21.9 (0.02),0.736498937312785,0.806055769074692,0.643166059509679,0.795458572056559,0.709260169777567,0.874721811029311,0.941105433429659
PRT,C1QC,C1QC,MARD,268,21.86 (0.02),,,,,,,
PRT,C1QC,C1QC,MOD,139,21.92 (0.02),,,,,,,
PRT,C1QC,C1QC,SIRD,80,21.86 (0.03),,,,,,,
PRT,C1R,C1R,SIDD,242,20.23 (0.04),0.754091894205427,0.82171703079742,0.791854516038403,0.644053144325929,0.82779637402111,0.85726011422516,0.797280645953624
PRT,C1R,C1R,MARD,268,20.2 (0.04),,,,,,,
PRT,C1R,C1R,MOD,139,20.29 (0.06),,,,,,,
PRT,C1R,C1R,SIRD,80,20.23 (0.07),,,,,,,
